image_url,file_name,status,error
https://cdn.https://cdn.lookastic.com/looks/brown-leopard-bodycon-dress-black-satin-pumps-dark-brown-leopard-clutch-large-107816.jpg,data\images\brown-leopard-bodycon-dress-black-satin-pumps-dark-brown-leopard-clutch-large-107816.jpg,success,
https://cdn.lookastic.com/white-silk-dress-shirt-original-1278303.jpg,data\images\white-silk-dress-shirt-original-1278303.jpg,success,
httlookastic.com/navy-and-white-polka-dot-wide-leg-pants-original-4513078.jpg,data\images\navy-and-white-polka-dot-wide-leg-pants-original-4513078.jpg,success,
https://cdn.lookastic.com/looks/blue-denim-crew-neck-t-shirt-navy-and-white-polka-dot-wide-leg-pants-green-suede-ballerina-shoes-large-107766.jpg,data\images\blue-denim-crew-neck-t-shirt-navy-and-white-polka-dot-wide-leg-pants-green-suede-ballerina-shoes-large-107766.jpg,success,
https://cdn.lookastic.com/looks/sleeveless-top-wide-leg-pants-flat-sandals-large-107772.jpg,data\images\sleeveless-top-wide-leg-pants-flat-sandals-large-107772.jpg,success,
https://cdn.lookastic.com/white-and-black-leather-flat-sandals-original-9737996.jpg,data\images\white-and-black-leather-flat-sandals-original-9737996.jpg,success,
https://cdn.lookastic.com/silver-watch-original-9550590.jpg,data\images\silver-watch-original-9550590.jpg,success,
https://cdn.lookastic.com/black-chinos-original-464814.jpg,data\images\black-chinos-original-464814.jpg,success,
https://cdn.lookastic.com/grey-crew-neck-t-shirt-original-389232.jpg,data\images\grey-crew-neck-t-shirt-original-389232.jpg,success,
https://cdn.lookastic.com/looks/blazer-crew-neck-sweater-chinos-large-109206.jpg,data\images\blazer-crew-neck-sweater-chinos-large-109206.jpg,success,
https://cdn.lookastic.com/brown-leather-double-monks-original-516906.jpg,data\images\brown-leather-double-monks-original-516906.jpg,success,
https://cdn.lookastic.com/beige-canvas-low-top-sneakers-original-10384747.jpg,data\images\beige-canvas-low-top-sneakers-original-10384747.jpg,success,
https://cdn.lookastic.com/looks/crew-neck-sweater-chinos-double-monks-large-109200.jpg,data\images\crew-neck-sweater-chinos-double-monks-large-109200.jpg,success,
https://cdn.lookastic.com/black-leather-duffle-bag-original-4543897.jpg,data\images\black-leather-duffle-bag-original-4543897.jpg,success,
https://cdn.lookastic.com/looks/long-sleeve-shirt-chinos-low-top-sneakers-large-109204.jpg,data\images\long-sleeve-shirt-chinos-low-top-sneakers-large-109204.jpg,success,
https://cdn.lookastic.com/brown-leather-watch-original-9558336.jpg,data\images\brown-leather-watch-original-9558336.jpg,success,
https://cdn.lookastic.com/black-leather-oxford-shoes-original-3307259.jpg,data\images\black-leather-oxford-shoes-original-3307259.jpg,success,
https://cdn.lookastic.com/tan-shorts-original-484704.jpg,data\images\tan-shorts-original-484704.jpg,success,
https://cdn.lookastic.com/looks/short-sleeve-shirt-chinos-low-top-sneakers-large-109213.jpg,data\images\short-sleeve-shirt-chinos-low-top-sneakers-large-109213.jpg,success,
https://cdn.lookastic.com/gold-watch-original-9550743.jpg,data\images\gold-watch-original-9550743.jpg,success,
https://cdn.lookastic.com/navy-leather-backpack-original-2371623.jpg,data\images\navy-leather-backpack-original-2371623.jpg,success,
https://cdn.lookastic.com/black-sunglasses-original-9639748.jpg,data\images\black-sunglasses-original-9639748.jpg,success,
https://cdn.lookastic.com/black-crew-neck-sweater-original-402390.jpg,data\images\black-crew-neck-sweater-original-402390.jpg,success,
https://cdn.lookastic.com/black-leather-watch-original-9558291.jpg,data\images\black-leather-watch-original-9558291.jpg,success,
https://cdn.lookastic.com/beige-canvas-duffle-bag-original-11657029.jpg,data\images\beige-canvas-duffle-bag-original-11657029.jpg,success,
https://cdn.lookastic.com/olive-chinos-original-466344.jpg,data\images\olive-chinos-original-466344.jpg,success,
https://cdn.lookastic.com/tobacco-chinos-original-2309991.jpg,data\images\tobacco-chinos-original-2309991.jpg,success,
https://cdn.lookastic.com/white-canvas-low-top-sneakers-original-10384459.jpg,data\images\white-canvas-low-top-sneakers-original-10384459.jpg,success,
https://cdn.lookastic.com/black-and-white-canvas-low-top-sneakers-original-10385251.jpg,data\images\black-and-white-canvas-low-top-sneakers-original-10385251.jpg,success,
https://cdn.lookastic.com/light-blue-long-sleeve-shirt-original-2899599.jpg,data\images\light-blue-long-sleeve-shirt-original-2899599.jpg,success,
https://cdn.lookastic.com/grey-blazer-original-441252.jpg,data\images\grey-blazer-original-441252.jpg,success,
https://cdn.lookastic.com/looks/crew-neck-t-shirt-shorts-low-top-sneakers-large-109203.jpg,data\images\crew-neck-t-shirt-shorts-low-top-sneakers-large-109203.jpg,success,
https://cdn.lookastic.com/navy-chinos-original-463284.jpg,data\images\navy-chinos-original-463284.jpg,success,
https://cdn.lookastic.com/dark-purple-crew-neck-sweater-original-8595932.jpg,data\images\dark-purple-crew-neck-sweater-original-8595932.jpg,success,
https://cdn.lookastic.com/navy-short-sleeve-shirt-original-364446.jpg,data\images\navy-short-sleeve-shirt-original-364446.jpg,success,
https://cdn.lookastic.com/dark-brown-leather-watch-original-9560517.jpg,data\images\dark-brown-leather-watch-original-9560517.jpg,success,
https://cdn.lookastic.com/khaki-chinos-original-3402249.jpg,data\images\khaki-chinos-original-3402249.jpg,success,
https://cdn.lookastic.com/white-athletic-shoes-original-547740.jpg,data\images\white-athletic-shoes-original-547740.jpg,success,
https://cdn.lookastic.com/black-shirt-jacket-original-11479413.jpg,data\images\black-shirt-jacket-original-11479413.jpg,success,
https://cdn.lookastic.com/looks/crew-neck-t-shirt-jeans-loafers-large-109202.jpg,data\images\crew-neck-t-shirt-jeans-loafers-large-109202.jpg,success,
https://cdn.lookastic.com/light-blue-linen-long-sleeve-shirt-original-9428302.jpg,data\images\light-blue-linen-long-sleeve-shirt-original-9428302.jpg,success,
https://cdn.lookastic.com/looks/long-sleeve-shirt-shorts-low-top-sneakers-large-109201.jpg,data\images\long-sleeve-shirt-shorts-low-top-sneakers-large-109201.jpg,success,
https://cdn.lookastic.com/black-bracelet-original-10575787.jpg,data\images\black-bracelet-original-10575787.jpg,success,
https://cdn.lookastic.com/dark-brown-sunglasses-original-9639763.jpg,data\images\dark-brown-sunglasses-original-9639763.jpg,success,
https://cdn.lookastic.com/light-blue-jeans-original-2906025.jpg,data\images\light-blue-jeans-original-2906025.jpg,success,
https://cdn.lookastic.com/grey-canvas-loafers-original-9702754.jpg,data\images\grey-canvas-loafers-original-9702754.jpg,success,
https://cdn.lookastic.com/brown-sunglasses-original-9639749.jpg,data\images\brown-sunglasses-original-9639749.jpg,success,
https://cdn.lookastic.com/looks/grey-shirt-jacket-black-crew-neck-t-shirt-black-cargo-pants-large-109210.jpg,data\images\grey-shirt-jacket-black-crew-neck-t-shirt-black-cargo-pants-large-109210.jpg,success,
https://cdn.lookastic.com/burgundy-leather-desert-boots-original-500382.jpg,data\images\burgundy-leather-desert-boots-original-500382.jpg,success,
https://cdn.lookastic.com/grey-shirt-jacket-original-11479067.jpg,data\images\grey-shirt-jacket-original-11479067.jpg,success,
https://cdn.lookastic.com/multi-colored-print-canvas-low-top-sneakers-original-11495119.jpg,data\images\multi-colored-print-canvas-low-top-sneakers-original-11495119.jpg,success,
https://cdn.lookastic.com/black-cargo-pants-original-475218.jpg,data\images\black-cargo-pants-original-475218.jpg,success,
https://cdn.lookastic.com/black-crew-neck-t-shirt-original-386784.jpg,data\images\black-crew-neck-t-shirt-original-386784.jpg,success,
https://cdn.lookastic.com/looks/cardigan-long-sleeve-shirt-chinos-large-109208.jpg,data\images\cardigan-long-sleeve-shirt-chinos-large-109208.jpg,success,
https://cdn.lookastic.com/grey-cardigan-original-415242.jpg,data\images\grey-cardigan-original-415242.jpg,success,
https://cdn.lookastic.com/olive-crew-neck-t-shirt-original-388314.jpg,data\images\olive-crew-neck-t-shirt-original-388314.jpg,success,
https://cdn.lookastic.com/dark-brown-beaded-bracelet-original-10576055.jpg,data\images\dark-brown-beaded-bracelet-original-10576055.jpg,success,
https://cdn.lookastic.com/looks/black-shirt-jacket-blue-crew-neck-t-shirt-khaki-chinos-large-109205.jpg,data\images\black-shirt-jacket-blue-crew-neck-t-shirt-khaki-chinos-large-109205.jpg,success,
https://cdn.lookastic.com/blue-crew-neck-t-shirt-original-385560.jpg,data\images\blue-crew-neck-t-shirt-original-385560.jpg,success,
https://cdn.lookastic.com/looks/long-sleeve-shirt-jeans-loafers-large-109209.jpg,data\images\long-sleeve-shirt-jeans-loafers-large-109209.jpg,success,
https://cdn.lookastic.com/black-leather-derby-shoes-original-2410503.jpg,data\images\black-leather-derby-shoes-original-2410503.jpg,success,
https://cdn.lookastic.com/looks/long-sleeve-shirt-crew-neck-t-shirt-chinos-large-109207.jpg,data\images\long-sleeve-shirt-crew-neck-t-shirt-chinos-large-109207.jpg,success,
https://cdn.lookastic.com/blue-ripped-jeans-original-9153824.jpg,data\images\blue-ripped-jeans-original-9153824.jpg,success,
https://cdn.lookastic.com/black-suede-loafers-original-527022.jpg,data\images\black-suede-loafers-original-527022.jpg,success,
https://cdn.lookastic.com/looks/denim-shirt-crew-neck-t-shirt-chinos-large-109211.jpg,data\images\denim-shirt-crew-neck-t-shirt-chinos-large-109211.jpg,success,
https://cdn.lookastic.com/navy-overcoat-original-426870.jpg,data\images\navy-overcoat-original-426870.jpg,success,
https://cdn.lookastic.com/white-leather-low-top-sneakers-original-542304.jpg,data\images\white-leather-low-top-sneakers-original-542304.jpg,success,
https://cdn.lookastic.com/looks/white-long-sleeve-shirt-khaki-chinos-white-low-top-sneakers-large-109191.jpg,data\images\white-long-sleeve-shirt-khaki-chinos-white-low-top-sneakers-large-109191.jpg,success,
https://cdn.lookastic.com/navy-leather-belt-original-572292.jpg,data\images\navy-leather-belt-original-572292.jpg,success,
https://cdn.lookastic.com/olive-sunglasses-original-9639753.jpg,data\images\olive-sunglasses-original-9639753.jpg,success,
https://cdn.lookastic.com/black-leather-belt-original-573822.jpg,data\images\black-leather-belt-original-573822.jpg,success,
https://cdn.lookastic.com/white-long-sleeve-shirt-original-360468.jpg,data\images\white-long-sleeve-shirt-original-360468.jpg,success,
https://cdn.lookastic.com/looks/overcoat-turtleneck-jeans-large-109212.jpg,data\images\overcoat-turtleneck-jeans-large-109212.jpg,success,
https://cdn.lookastic.com/grey-athletic-shoes-original-550494.jpg,data\images\grey-athletic-shoes-original-550494.jpg,success,
https://cdn.lookastic.com/white-and-red-leather-low-top-sneakers-original-11514003.jpg,data\images\white-and-red-leather-low-top-sneakers-original-11514003.jpg,success,
https://cdn.lookastic.com/white-jeans-original-469710.jpg,data\images\white-jeans-original-469710.jpg,success,
https://cdn.lookastic.com/navy-and-white-canvas-watch-original-9562076.jpg,data\images\navy-and-white-canvas-watch-original-9562076.jpg,success,
https://cdn.lookastic.com/white-chinos-original-464508.jpg,data\images\white-chinos-original-464508.jpg,success,
https://cdn.lookastic.com/blue-sunglasses-original-9639744.jpg,data\images\blue-sunglasses-original-9639744.jpg,success,
https://cdn.lookastic.com/blue-long-sleeve-shirt-original-359550.jpg,data\images\blue-long-sleeve-shirt-original-359550.jpg,success,
https://cdn.lookastic.com/navy-wool-turtleneck-original-4234094.jpg,data\images\navy-wool-turtleneck-original-4234094.jpg,success,
https://cdn.lookastic.com/blue-denim-shirt-original-2767407.jpg,data\images\blue-denim-shirt-original-2767407.jpg,success,
https://cdn.lookastic.com/white-crew-neck-t-shirt-original-386478.jpg,data\images\white-crew-neck-t-shirt-original-386478.jpg,success,
https://cdn.lookastic.com/red-bandana-original-10970811.jpg,data\images\red-bandana-original-10970811.jpg,success,
https://cdn.lookastic.com/tan-blazer-original-437886.jpg,data\images\tan-blazer-original-437886.jpg,success,
https://cdn.lookastic.com/grey-jeans-original-472464.jpg,data\images\grey-jeans-original-472464.jpg,success,
https://cdn.lookastic.com/beige-leather-low-top-sneakers-original-11345255.jpg,data\images\beige-leather-low-top-sneakers-original-11345255.jpg,success,
https://cdn.lookastic.com/pink-crew-neck-t-shirt-original-389844.jpg,data\images\pink-crew-neck-t-shirt-original-389844.jpg,success,
https://cdn.lookastic.com/grey-long-sleeve-henley-shirt-original-11524223.jpg,data\images\grey-long-sleeve-henley-shirt-original-11524223.jpg,success,
https://cdn.lookastic.com/charcoal-blazer-original-2161167.jpg,data\images\charcoal-blazer-original-2161167.jpg,success,
https://cdn.lookastic.com/navy-horizontal-striped-tie-original-593318.jpg,data\images\navy-horizontal-striped-tie-original-593318.jpg,success,
https://cdn.lookastic.com/looks/long-sleeve-shirt-chinos-low-top-sneakers-large-109136.jpg,data\images\long-sleeve-shirt-chinos-low-top-sneakers-large-109136.jpg,success,
https://cdn.lookastic.com/navy-pocket-square-original-567324.jpg,data\images\navy-pocket-square-original-567324.jpg,success,
https://cdn.lookastic.com/white-dress-shirt-original-355266.jpg,data\images\white-dress-shirt-original-355266.jpg,success,
https://cdn.lookastic.com/looks/tan-blazer-pink-crew-neck-t-shirt-navy-chinos-large-109181.jpg,data\images\tan-blazer-pink-crew-neck-t-shirt-navy-chinos-large-109181.jpg,success,
https://cdn.lookastic.com/black-leather-chelsea-boots-original-1950549.jpg,data\images\black-leather-chelsea-boots-original-1950549.jpg,success,
https://cdn.lookastic.com/looks/blazer-dress-shirt-jeans-large-109154.jpg,data\images\blazer-dress-shirt-jeans-large-109154.jpg,success,
https://cdn.lookastic.com/light-blue-dress-shirt-original-2899293.jpg,data\images\light-blue-dress-shirt-original-2899293.jpg,success,
https://cdn.lookastic.com/blue-denim-jacket-original-442782.jpg,data\images\blue-denim-jacket-original-442782.jpg,success,
https://cdn.lookastic.com/dark-brown-suede-oxford-shoes-original-6731734.jpg,data\images\dark-brown-suede-oxford-shoes-original-6731734.jpg,success,
https://cdn.lookastic.com/beige-blazer-original-1799925.jpg,data\images\beige-blazer-original-1799925.jpg,success,
https://cdn.lookastic.com/looks/denim-jacket-long-sleeve-shirt-long-sleeve-henley-shirt-large-109094.jpg,data\images\denim-jacket-long-sleeve-shirt-long-sleeve-henley-shirt-large-109094.jpg,success,
https://cdn.lookastic.com/looks/blazer-dress-shirt-chinos-large-109190.jpg,data\images\blazer-dress-shirt-chinos-large-109190.jpg,success,
https://cdn.lookastic.com/brown-leather-desert-boots-original-501300.jpg,data\images\brown-leather-desert-boots-original-501300.jpg,success,
https://cdn.lookastic.com/grey-geometric-pocket-square-original-11526746.jpg,data\images\grey-geometric-pocket-square-original-11526746.jpg,success,
https://cdn.lookastic.com/looks/crew-neck-sweater-long-sleeve-shirt-skinny-jeans-large-109152.jpg,data\images\crew-neck-sweater-long-sleeve-shirt-skinny-jeans-large-109152.jpg,success,
https://cdn.lookastic.com/navy-crew-neck-sweater-original-400860.jpg,data\images\navy-crew-neck-sweater-original-400860.jpg,success,
https://cdn.lookastic.com/charcoal-skinny-jeans-original-4565988.jpg,data\images\charcoal-skinny-jeans-original-4565988.jpg,success,
https://cdn.lookastic.com/black-overcoat-original-428400.jpg,data\images\black-overcoat-original-428400.jpg,success,
https://cdn.lookastic.com/white-crew-neck-sweater-original-402084.jpg,data\images\white-crew-neck-sweater-original-402084.jpg,success,
https://cdn.lookastic.com/looks/grey-crew-neck-sweater-blue-long-sleeve-shirt-black-chinos-large-109147.jpg,data\images\grey-crew-neck-sweater-blue-long-sleeve-shirt-black-chinos-large-109147.jpg,success,
https://cdn.lookastic.com/navy-jeans-original-468486.jpg,data\images\navy-jeans-original-468486.jpg,success,
https://cdn.lookastic.com/looks/long-sleeve-shirt-jeans-casual-boots-large-109187.jpg,data\images\long-sleeve-shirt-jeans-casual-boots-large-109187.jpg,success,
https://cdn.lookastic.com/black-leather-holdall-original-4024388.jpg,data\images\black-leather-holdall-original-4024388.jpg,success,
https://cdn.lookastic.com/looks/crew-neck-sweater-long-sleeve-shirt-chinos-large-109171.jpg,data\images\crew-neck-sweater-long-sleeve-shirt-chinos-large-109171.jpg,success,
https://cdn.lookastic.com/looks/overcoat-crew-neck-t-shirt-skinny-jeans-large-109100.jpg,data\images\overcoat-crew-neck-t-shirt-skinny-jeans-large-109100.jpg,success,
https://cdn.lookastic.com/light-blue-chambray-long-sleeve-shirt-original-2899412.jpg,data\images\light-blue-chambray-long-sleeve-shirt-original-2899412.jpg,success,
https://cdn.lookastic.com/grey-crew-neck-sweater-original-404838.jpg,data\images\grey-crew-neck-sweater-original-404838.jpg,success,
https://cdn.lookastic.com/navy-canvas-low-top-sneakers-original-10384363.jpg,data\images\navy-canvas-low-top-sneakers-original-10384363.jpg,success,
https://cdn.lookastic.com/navy-skinny-jeans-original-4565580.jpg,data\images\navy-skinny-jeans-original-4565580.jpg,success,
https://cdn.lookastic.com/navy-rubber-watch-original-9558093.jpg,data\images\navy-rubber-watch-original-9558093.jpg,success,
https://cdn.lookastic.com/blue-chambray-long-sleeve-shirt-original-359370.jpg,data\images\blue-chambray-long-sleeve-shirt-original-359370.jpg,success,
https://cdn.lookastic.com/tan-leather-casual-boots-original-11313170.jpg,data\images\tan-leather-casual-boots-original-11313170.jpg,success,
https://cdn.lookastic.com/looks/blazer-dress-shirt-jeans-large-109195.jpg,data\images\blazer-dress-shirt-jeans-large-109195.jpg,success,
https://cdn.lookastic.com/brown-woven-leather-belt-original-3446215.jpg,data\images\brown-woven-leather-belt-original-3446215.jpg,success,
https://cdn.lookastic.com/looks/bomber-jacket-crew-neck-t-shirt-jeans-large-109192.jpg,data\images\bomber-jacket-crew-neck-t-shirt-jeans-large-109192.jpg,success,
https://cdn.lookastic.com/looks/overcoat-hoodie-skinny-jeans-large-109103.jpg,data\images\overcoat-hoodie-skinny-jeans-large-109103.jpg,success,
https://cdn.lookastic.com/tobacco-leather-derby-shoes-original-2415687.jpg,data\images\tobacco-leather-derby-shoes-original-2415687.jpg,success,
https://cdn.lookastic.com/grey-hoodie-original-420444.jpg,data\images\grey-hoodie-original-420444.jpg,success,
https://cdn.lookastic.com/navy-bomber-jacket-original-3655991.jpg,data\images\navy-bomber-jacket-original-3655991.jpg,success,
https://cdn.lookastic.com/white-and-navy-pocket-square-original-2963859.jpg,data\images\white-and-navy-pocket-square-original-2963859.jpg,success,
https://cdn.lookastic.com/black-leather-gloves-original-579024.jpg,data\images\black-leather-gloves-original-579024.jpg,success,
https://cdn.lookastic.com/black-skinny-jeans-original-4565676.jpg,data\images\black-skinny-jeans-original-4565676.jpg,success,
https://cdn.lookastic.com/white-and-navy-horizontal-striped-crew-neck-t-shirt-original-2953134.jpg,data\images\white-and-navy-horizontal-striped-crew-neck-t-shirt-original-2953134.jpg,success,
https://cdn.lookastic.com/black-and-white-polka-dot-socks-original-6702144.jpg,data\images\black-and-white-polka-dot-socks-original-6702144.jpg,success,
https://cdn.lookastic.com/charcoal-dress-pants-original-2163759.jpg,data\images\charcoal-dress-pants-original-2163759.jpg,success,
https://cdn.lookastic.com/camel-overcoat-original-3350409.jpg,data\images\camel-overcoat-original-3350409.jpg,success,
https://cdn.lookastic.com/looks/cardigan-dress-shirt-dress-pants-large-109117.jpg,data\images\cardigan-dress-shirt-dress-pants-large-109117.jpg,success,
https://cdn.lookastic.com/navy-print-tie-original-4115055.jpg,data\images\navy-print-tie-original-4115055.jpg,success,
https://cdn.lookastic.com/looks/overcoat-crew-neck-sweater-jeans-large-109170.jpg,data\images\overcoat-crew-neck-sweater-jeans-large-109170.jpg,success,
https://cdn.lookastic.com/white-and-black-leather-low-top-sneakers-original-11337296.jpg,data\images\white-and-black-leather-low-top-sneakers-original-11337296.jpg,success,
https://cdn.lookastic.com/light-blue-vertical-striped-dress-shirt-original-2899279.jpg,data\images\light-blue-vertical-striped-dress-shirt-original-2899279.jpg,success,
https://cdn.lookastic.com/dark-brown-leather-loafers-original-7262407.jpg,data\images\dark-brown-leather-loafers-original-7262407.jpg,success,
https://cdn.lookastic.com/black-leather-fanny-pack-original-11633040.jpg,data\images\black-leather-fanny-pack-original-11633040.jpg,success,
https://cdn.lookastic.com/looks/blazer-dress-shirt-chinos-large-109169.jpg,data\images\blazer-dress-shirt-chinos-large-109169.jpg,success,
https://cdn.lookastic.com/navy-suede-tassel-loafers-original-2567980.jpg,data\images\navy-suede-tassel-loafers-original-2567980.jpg,success,
https://cdn.lookastic.com/pink-sweatshirt-original-11477602.jpg,data\images\pink-sweatshirt-original-11477602.jpg,success,
https://cdn.lookastic.com/dark-brown-leather-chelsea-boots-original-9659566.jpg,data\images\dark-brown-leather-chelsea-boots-original-9659566.jpg,success,
https://cdn.lookastic.com/looks/sweatshirt-crew-neck-t-shirt-chinos-large-109095.jpg,data\images\sweatshirt-crew-neck-t-shirt-chinos-large-109095.jpg,success,
https://cdn.lookastic.com/red-print-pocket-square-original-4159537.jpg,data\images\red-print-pocket-square-original-4159537.jpg,success,
https://cdn.lookastic.com/dark-brown-blazer-original-2443479.jpg,data\images\dark-brown-blazer-original-2443479.jpg,success,
https://cdn.lookastic.com/black-and-white-canvas-high-top-sneakers-original-10404767.jpg,data\images\black-and-white-canvas-high-top-sneakers-original-10404767.jpg,success,
https://cdn.lookastic.com/grey-ripped-skinny-jeans-original-9154828.jpg,data\images\grey-ripped-skinny-jeans-original-9154828.jpg,success,
https://cdn.lookastic.com/looks/blazer-dress-shirt-jeans-large-109157.jpg,data\images\blazer-dress-shirt-jeans-large-109157.jpg,success,
https://cdn.lookastic.com/white-pocket-square-original-568548.jpg,data\images\white-pocket-square-original-568548.jpg,success,
https://cdn.lookastic.com/looks/black-bomber-jacket-white-crew-neck-t-shirt-grey-skinny-jeans-large-109199.jpg,data\images\black-bomber-jacket-white-crew-neck-t-shirt-grey-skinny-jeans-large-109199.jpg,success,
